Title,Price,Old Price,Link,Category,Store
Power Box E180-1 ATX Chassis case + Cooler Master MWE 500 WHITE 230V - V2,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=22987,Case,Setec
GameMax Computer Case Diamond CP White,"3,599 Ден.","4,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23197,Case,Setec
MODECOM REA GLASS RGB MINI Black Computer Case,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/modecom-rea-glass-rgb-mini-black-computer-case22711,Case,Setec
GameMax Computer Case Infinity Black,"3,699 Ден.","3,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23866,Case,Setec
GameMax Computer Case Infinity White,"3,899 Ден.","4,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23867,Case,Setec
Coolermaster Case Test Bench V1.0 Open Case,"3,999 Ден.","4,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-test-bench-v10-open-case22213,Case,Setec
MODECOM BREEZE USB 3.0x2  USB-Cx1 ARGB BLACK COMPUTER CASE,"3,999 Ден.","4,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23087,Case,Setec
GameMax Computer Case Optical Black Include 4x ARGB rainbow fans and USB3.0 port,"4,099 Ден.","4,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23198,Case,Setec
GameMax Computer Case Siege Black,"4,099 Ден.","4,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23862,Case,Setec
CoolerMaster Case MasterBox MB311L ARGB,"4,199 Ден.","4,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-masterbox-mb311l-argb22824,Case,Setec
CoolerMaster Q300L V2 Micro-ATX Tower,"4,199 Ден.","4,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-q300l-v2-micro-atx-tower22973,Case,Setec
GameMax Computer Case Optical White Include 4x ARGB rainbow fans and USB3.0 port,"4,199 Ден.","4,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23199,Case,Setec
MODECOM BREEZE USB 3.0x2  USB-Cx1 ARGB WHITE COMPUTER CASE,"4,199 Ден.","4,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23088,Case,Setec
GameMax Computer Case Infinity Plus Black,"4,299 Ден.","4,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23868,Case,Setec
GameMax Computer Case Siege White,"4,299 Ден.","4,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23863,Case,Setec
GameMax Computer Case Brufen C1 Black COC (COC is Cooling Over-Clocking,"4,499 Ден.","4,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23195,Case,Setec
CoolerMaster Case Storm Stryker Case SGC-5000W-KWN1 White,"4,579 Ден.","10,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-storm-stryker-case-sgc-5000w-kwn1-white22297,Case,Setec
CoolerMaster TD300 Mesh,"4,599 Ден.","4,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-td300-mesh22931,Case,Setec
GameMax Computer Case Infinity Plus White,"4,599 Ден.","5,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23869,Case,Setec
CoolerMaster Case Silencio S400 with steel side,"4,899 Ден.","4,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-silencio-s400-with-steel-side22732,Case,Setec
GameMax Computer Case HYPE-M BK Black,"4,999 Ден.","5,899 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23992,Case,Setec
MODECOM VOLCANO AMIRANI ARGB,"4,999 Ден.","5,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/modecom-volcano-amirani-argb22799,Case,Setec
MODECOM VOLCANO AMIRANI White ARGB,"4,999 Ден.","5,799 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/modecom-volcano-amirani-white-argb22848,Case,Setec
LOGIC ARAMIS ARGB White USB 3.0 MIDI Computer Case with Logic 600W Real Power Supply and EU Cable,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/logic-aramis-argb-white-usb-30-midi-computer-case-with-logic-600w-real-power-supply-and-eu-cable22982,Case,Setec
GameMax Computer Case HYPE-M WH White,"5,199 Ден.","6,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23993,Case,Setec
ASUS Case A21 PLUS TG ARGB BLACK,"5,299 Ден.","5,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23955,Case,Setec
CoolerMaster MasterBox NR600 without ODD,"5,299 Ден.","5,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-masterbox-nr600-without-odd22932,Case,Setec
CoolerMaster QUBE 500 Flatpack White,"5,299 Ден.","6,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-qube-500-flatpack-white22971,Case,Setec
ASUS Prime AP201 Black,"5,399 Ден.","6,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/asus-prime-ap201-black22889,Case,Setec
ASUS Prime AP201 White,"5,399 Ден.","6,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/asus-prime-ap201-white22890,Case,Setec
NZXT H5 Flow Black Compact ATX Mid-Tower PC Gaming Case,"5,489 Ден.","5,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/nzxt-h5-flow-compact-atx-mid-tower-pc-gaming-case23819,Case,Setec
NZXT H5 Flow White RGB Compact ATX Mid-Tower PC Gaming Case,"5,489 Ден.","5,990 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23974,Case,Setec
ASUS Prime AP201 Black,"5,499 Ден.","6,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/asus-prime-ap201-black22964,Case,Setec
ASUS Prime AP201 White,"5,499 Ден.","6,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/asus-prime-ap201-white22965,Case,Setec
CoolerMaster Case Silencio S400 with transparent tempered glass side,"5,499 Ден.","5,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-silencio-s400-with-transparent-tempered-glass-side22748,Case,Setec
CoolerMaster MasterBox K500 ARGB,"5,599 Ден.","5,899 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-masterbox-k500-argb22779,Case,Setec
ASUS Case GT301 TUF Gaming,"5,799 Ден.","6,699 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/asus-case-gt301-tuf-gaming22755,Case,Setec
CoolerMaster QUBE 500 Flatpack Black,"5,799 Ден.","6,299 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-qube-500-flatpack-black22970,Case,Setec
CoolerMaster MasterBox MB500 ARGB,"5,899 Ден.","6,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-masterbox-mb500-argb22780,Case,Setec
CoolerMaster Case HAF X,"5,999 Ден.","10,999 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-haf-x22221,Case,Setec
CoolerMaster Case MasterBox MB511+PSU 500W CM Elite V3 230V,"5,999 Ден.","7,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-masterbox-mb511-psu-500w-cm-elite-v3-230v22832,Case,Setec
CoolerMaster Case MasterBox MB520+PSU 500W CM Elite V3 230V,"5,999 Ден.","7,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-masterbox-mb520-psu-500w-cm-elite-v3-230v22831,Case,Setec
CoolerMaster Case Silencio S600 with transparent tempered glass side,"5,999 Ден.","6,499 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/coolermaster-case-silencio-s600-with-transparent-tempered-glass-side22747,Case,Setec
GameMax Computer Case Hype-A Black,"5,999 Ден.","6,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23864,Case,Setec
GameMax Computer Case Infinity Pro BK Black,"5,999 Ден.","6,599 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта?product_id=23994,Case,Setec
LOGIC PORTOS ARGB Black USB 3.0 MIDI Computer Case with Logic 600W Real Power Supply and EU Cable,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/куќишта/logic-portos-argb-black-usb-30-midi-computer-case-with-logic-600w-real-power-supply-and-eu-cable22976,Case,Setec
Hunyx RAM 4GB DDR4 SODIM,No Price,No Old Price,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија?product_id=61234,RAM,Setec
Kingston 2GB 1600MHz DDR3 Non-ECC CL9 SODIMM,595 Ден.,999 Ден.,https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/kingston-2gb-1600mhz-ddr3-non-ecc-cl9-sodimm25952,RAM,Setec
ADATA DDR4 4GB 2666 MHz,795 Ден.,"1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/adata-ddr4-4gb-2666-mhz27899,RAM,Setec
ADATA DDR4 4GB 2666 MHz,795 Ден.,"1,249 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/adata-ddr4-4gb-2666-mhz28910,RAM,Setec
ADATA DDR4 4GB,875 Ден.,"1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/adata-ddr4-4gb27784,RAM,Setec
ADATA DDR4 4GB,895 Ден.,"1,199 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/adata-ddr4-4gb26927,RAM,Setec
J&A 4GB 2400MHz DDR4 Non-ECC DIMM,895 Ден.,"1,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/ja-4gb-2400mhz-ddr4-non-ecc-dimm26565,RAM,Setec
Team Elite 4GB 2400MHz DDR4   Non-ECC CL16 DIMM,895 Ден.,"1,099 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/team-elite-4gb-2400mhz-ddr4-non-ecc-cl16-dimm26600,RAM,Setec
Kingston 8GB 2666MHz DDR4 Non-ECC CL19 DIMM 1Rx8,999 Ден.,"1,399 Ден.",https://setec.mk/компјутери-и-it-опрема/компјутери-и-компјутерски-делови/рам-меморија/kingston-8gb-2666mhz-ddr4-non-ecc-cl19-dimm-1rx826754,RAM,Setec
