Title,Manufacturer,Price,Code,Warranty,Link,Category,Description,Image,Store
ASUS ROG STRIX B550-A GAMING - AMD B550,ASUS,10690, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b550-a-gaming-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d84e752e-6ad3-40cd-bb49-93de958c0cab/d84e752e-6ad3-40cd-bb49-93de958c0cab.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B550-PLUS WIFI II - AMD B550,ASUS,11390, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b550-plus-wifi-ii-amd-b550-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5eb97a1e-6800-4c34-a0e8-1e55767ba21f/5eb97a1e-6800-4c34-a0e8-1e55767ba21f.jpeg?w=190,Zhirafa50
ASUS PRIME H610M-K D4 (DDR4) - Intel H610,ASUS,5790, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h610m-k-d4-ddr4-intel-h610-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5ff3734e-4409-4acf-96b5-68edd08d5645/5ff3734e-4409-4acf-96b5-68edd08d5645.jpeg?w=190,Zhirafa50
ASUS PRIME B660M-K D4 - Intel B660,ASUS,6990, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b660m-k-d4-intel-b660-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/78e4c5f9-867b-4c56-8f89-79461cd54152/78e4c5f9-867b-4c56-8f89-79461cd54152.jpeg?w=190,Zhirafa50
ASUS PRIME B660-PLUS D4 - Intel B660,ASUS,11090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b660-plus-d4-intel-b660-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/0ce2a2fb-5be2-4dea-80a8-0bd5eba34739/0ce2a2fb-5be2-4dea-80a8-0bd5eba34739.jpeg?w=190,Zhirafa50
ASUS PRIME X670-P WIFI - AMD X670,ASUS,21090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-x670-p-wifi-amd-x670-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/007c5ab7-003d-41f8-b637-2f4255345a6e/007c5ab7-003d-41f8-b637-2f4255345a6e.jpeg?w=190,Zhirafa50
Asus PRIME Z790-A WIFI, ,22090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-z790-a-wifi-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/667b12b8-ee0f-4fc4-b6ef-d52b9e358b66/667b12b8-ee0f-4fc4-b6ef-d52b9e358b66.jpeg?w=190,Zhirafa50
ASUS PRIME Z790-P WIFI - Intel Z790,ASUS,18590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-z790-p-wifi-intel-z790-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/510d94c8-400e-4de2-aae9-a41cb0f9c953/510d94c8-400e-4de2-aae9-a41cb0f9c953.jpeg?w=190,Zhirafa50
ASRock B650 PG Lightning - AMD B650,ASRock,12390, , ,https://gjirafa50.mk/pllake-ame-asrock-b650-pg-lightning-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1d705317-ddeb-4607-94af-5eb1d7427f10/1d705317-ddeb-4607-94af-5eb1d7427f10.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B650E-F GAMING WIFI - AMD B650,ASUS,25890, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-b650e-f-gaming-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b7abfb59-3aae-40d2-b175-32348eeb8997/b7abfb59-3aae-40d2-b175-32348eeb8997.jpeg?w=190,Zhirafa50
ASUS ROG STRIX B650-A GAMING WIFI - AMD B650,ASUS,17190, , ,https://gjirafa50.mk/matichna-plocha-asus-rog-strix-b650-a-gaming-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5676d3d9-4fe4-4d85-ab4d-e7710cc0474b/5676d3d9-4fe4-4d85-ab4d-e7710cc0474b.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B650M-PLUS WIFI - AMD B650,ASUS,13290, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b650m-plus-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/55bd2b73-160c-4654-8610-e7cc728bf584/55bd2b73-160c-4654-8610-e7cc728bf584.jpeg?w=190,Zhirafa50
ASUS PRIME B650-PLUS - AMD B650,ASUS,11590, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b650-plus-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/23cfcc6a-950d-433f-bc5e-7408e05628db/23cfcc6a-950d-433f-bc5e-7408e05628db.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B760-PLUS WIFI D4 (DDR4) - Intel B760,ASUS,12990, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b760-plus-wifi-d4-ddr4-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d994d562-7189-46ff-be11-9bca00b3027a/d994d562-7189-46ff-be11-9bca00b3027a.jpeg?w=190,Zhirafa50
ASUS PRIME B760-PLUS D4 (DDR4) - Intel B760,ASUS,9390, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760-plus-d4-ddr4-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/05a7e753-3ab5-4e9d-b64f-6e78975d0bc1/05a7e753-3ab5-4e9d-b64f-6e78975d0bc1.jpeg?w=190,Zhirafa50
ASUS Prime B760M-K D4- Intel B760,ASUS,10190, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760m-k-d4-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1e38f418-1661-4eca-b596-93adf34ffd62/1e38f418-1661-4eca-b596-93adf34ffd62.jpeg?w=190,Zhirafa50
ASRock Z790 PG SONIC - Intel Z790,ASRock,19390, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-pg-sonic-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/39c52979-fa88-4334-9628-3d75dc2abb3c/39c52979-fa88-4334-9628-3d75dc2abb3c.jpeg?w=190,Zhirafa50
MSI MAG Z790 TOMAHAWK WIFI - Intel Z790,MSI,18790, , ,https://gjirafa50.mk/pllake-ame-msi-mag-z790-tomahawk-wifi-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ba2833e1-479b-4341-996b-2a03308214fe/ba2833e1-479b-4341-996b-2a03308214fe.jpeg?w=190,Zhirafa50
ASUS PRIME H610M-A D4 (DDR4) CSM - Intel H610,ASUS,7990, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h610m-a-d4-ddr4-csm-intel-h610-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/24cfb5fd-f96e-4bdf-8c1d-ab2316e8f30f/24cfb5fd-f96e-4bdf-8c1d-ab2316e8f30f.jpeg?w=190,Zhirafa50
ASRock B760 PRO RS - Intel B760,ASRock,10490, , ,https://gjirafa50.mk/pllake-ame-asrock-b760-pro-rs-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1cd32d56-489e-4bc3-b00e-ee600d868d1b/1cd32d56-489e-4bc3-b00e-ee600d868d1b.jpeg?w=190,Zhirafa50
MSI MAG B760 TOMAHAWK WIFI - Intel B760,MSI,14490, , ,https://gjirafa50.mk/pllake-ame-msi-mag-b760-tomahawk-wifi-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6cd8ee51-8e1b-406f-a5c1-26bf446024eb/6cd8ee51-8e1b-406f-a5c1-26bf446024eb.jpeg?w=190,Zhirafa50
MSI PRO B760M-P - Intel B760,MSI,7590, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b760m-p-intel-b760-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a7f33857-f7e2-428d-85fd-167d52498352/a7f33857-f7e2-428d-85fd-167d52498352.jpeg?w=190,Zhirafa50
Gigabyte H410M H V2 Intel H410 LGA 1200 micro ATX,Gigabyte,4990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-h410m-h-v2-intel-h410-lga-1200-micro-atx-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/52e856ec-a8d7-4467-91f0-8ba9a29e2c2d/52e856ec-a8d7-4467-91f0-8ba9a29e2c2d.jpeg?w=190,Zhirafa50
ASUS PROART Z790-CREATOR WIFI - Intel Z790,ASUS,35190, , ,https://gjirafa50.mk/pllake-ame-asus-proart-z790-creator-wifi-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d8e437c7-0f5e-46d6-9cd7-d78600a5c5c3/d8e437c7-0f5e-46d6-9cd7-d78600a5c5c3.jpeg?w=190,Zhirafa50
ASUS PRIME B760M-A WIFI - Intel B760,ASUS,11790, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b760m-a-wifi-intel-b760-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d646d0a7-f038-4ea4-90c7-65fedabfb7cb/d646d0a7-f038-4ea4-90c7-65fedabfb7cb.jpeg?w=190,Zhirafa50
GIGABYTE Z790 UD - Intel Z790,Intel,16290, , ,https://gjirafa50.mk/matichna-plocha-gigabyte-z790-ud-intel-z790-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/73140597-2d21-4b53-83d6-7f2dddb9f942/73140597-2d21-4b53-83d6-7f2dddb9f942.jpeg?w=190,Zhirafa50
ASRock B650M Pro RS - AMD B650,ASRock,11690, , ,https://gjirafa50.mk/pllake-ame-asrock-b650m-pro-rs-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c5e45c04-2c2a-4565-8d9e-7660e321dd1a/c5e45c04-2c2a-4565-8d9e-7660e321dd1a.jpeg?w=190,Zhirafa50
MSI PRO B650-S WIFI - AMD B650,MSI,12390, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b650-s-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/56c6df1c-7204-4e24-9ef1-014ef7d16d96/56c6df1c-7204-4e24-9ef1-014ef7d16d96.jpeg?w=190,Zhirafa50
Asus PRIME H510M-A, ,6490, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h510m-a,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/3d22a2e1-4e81-4e7d-9069-a42c2a87e97a/3d22a2e1-4e81-4e7d-9069-a42c2a87e97a.jpeg?w=190,Zhirafa50
Asrock WRX80 CREATOR WRX8 R2.0, ,44890, , ,https://gjirafa50.mk/pllake-ame-asrock-wrx80-creator-wrx8-r20,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4971d30c-373d-497b-a603-8085cefd243e/4971d30c-373d-497b-a603-8085cefd243e.jpeg?w=190,Zhirafa50
Asrock B550M-HDV Socket AM4 micro ATX AMD B550,AMD,5890, , ,https://gjirafa50.mk/pllake-ame-asrock-b550m-hdv,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2d18bdad-c168-407f-921e-48edb201f87a/2d18bdad-c168-407f-921e-48edb201f87a.jpeg?w=190,Zhirafa50
ASUS PRIME B550M-A Socket AM4 micro ATX AMD B550,ASUS,7890, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b550m-a-socket-am4-micro-atx-amd-b550,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c496cbc2-fbe1-4061-a391-bed6233d4ed0/c496cbc2-fbe1-4061-a391-bed6233d4ed0.jpeg?w=190,Zhirafa50
ASUS PRIME B660M-K D4 - Intel B660,ASUS,6490, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b660m-k-d4-intel-b660,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/47adfa93-828e-4f2e-b9a8-c460cc76c308/47adfa93-828e-4f2e-b9a8-c460cc76c308.jpeg?w=190,Zhirafa50
ASRock B650 PG LIGHTNING,ASRock,9790, , ,https://gjirafa50.mk/pllake-ame-asrock-b650-pg-lightning,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b80abf9c-e720-4ce0-a2d3-b5a809b6f94e/b80abf9c-e720-4ce0-a2d3-b5a809b6f94e.jpeg?w=190,Zhirafa50
Asrock A520M-HVS AMD A520 Socket AM4 micro ATX,AMD,4290, , ,https://gjirafa50.mk/matichna-plocha-asrock-a520m-hvs-amd-a520-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/64ef9c2b-c704-4b99-bb18-3e8dce553af0/64ef9c2b-c704-4b99-bb18-3e8dce553af0.jpeg?w=190,Zhirafa50
ASUS TUF GAMING B650-PLUS WIFI - AMD B650,ASUS,14690, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b650-plus-wifi-amd-b650-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1a160fc2-2b20-4ef0-beaf-0701220af62b/1a160fc2-2b20-4ef0-beaf-0701220af62b.jpeg?w=190,Zhirafa50
Asrock B450M-HDV R4.0 AMD B450 Socket AM4 micro ATX,AMD,4190, , ,https://gjirafa50.mk/pllake-ame-asrock-b450m-hdv-amd-b450-socket-am4-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6aa226c0-d0f5-423f-a38c-cda6a71f8c52/6aa226c0-d0f5-423f-a38c-cda6a71f8c52.jpeg?w=190,Zhirafa50
ASRock H610M-H2/M.2 D5,ASRock,5790, , ,https://gjirafa50.mk/pllake-ame-asrock-h610m-h2m2-d5,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/f9b78367-2953-4b30-9a60-95ca00528979/f9b78367-2953-4b30-9a60-95ca00528979.jpeg?w=190,Zhirafa50
MSI B650M Gaming PLUS WiFi AMD B650 Socket AM5 micro ATX,MSI,11590, , ,https://gjirafa50.mk/pllake-ame-msi-b650m-gaming-plus-wifi-amd-b650-socket-am5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/12fbf1fc-cb88-4c9e-9dc6-8b8c46b9375e/12fbf1fc-cb88-4c9e-9dc6-8b8c46b9375e.jpeg?w=190,Zhirafa50
GIGABYTE H510M S2H V3 - Intel H470,Intel,5190, , ,https://gjirafa50.mk/pllake-ame-gigabyte-h510m-s2h-v3-intel-h470-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/77f7567f-64ce-4f36-90b9-563a741dc63a/77f7567f-64ce-4f36-90b9-563a741dc63a.jpeg?w=190,Zhirafa50
GIGABYTE A520 AORUS ELITE - AMD A520,AMD,7090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-a520-aorus-elite-rev-10-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/7368fee2-5c1f-4338-b5bc-cc2e7646be2f/7368fee2-5c1f-4338-b5bc-cc2e7646be2f.jpeg?w=190,Zhirafa50
ASUS ROG MAXIMUS Z790 DARK HERO - Intel Z790,ASUS,51290, , ,https://gjirafa50.mk/pllake-ame-asus-rog-maximus-z790-dark-hero-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8a335578-8962-4f86-855f-0b74f13e5a71/8a335578-8962-4f86-855f-0b74f13e5a71.jpeg?w=190,Zhirafa50
ASRock ASRock SPC621D8U-2T микро-ATX матична плоча,ASRock,77790, , ,https://gjirafa50.mk/pllake-ame-asrock-asrock-spc621d8u-2t-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/13906262-b183-418f-b756-38f6c6615553/13906262-b183-418f-b756-38f6c6615553.jpeg?w=190,Zhirafa50
"ASRock TRX50 WS матична плоча, 3x PCIe Gen5 x16, DDR5 ECC 1TB, црна",ASRock,44990, , ,https://gjirafa50.mk/pllake-ame-asrock-trx50-ws-3x-pcie-gen5-x16-ddr5-ecc-1tb-e-zeze-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/cc7b877b-d3c8-4ddf-ba99-b6501515db09/cc7b877b-d3c8-4ddf-ba99-b6501515db09.jpeg?w=190,Zhirafa50
ASRock B550D4ID-2L2T,ASRock,42990, , ,https://gjirafa50.mk/pllake-ame-asrock-b550d4id-2l2t,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b4d81381-d968-4491-a492-e8f19539b94c/b4d81381-d968-4491-a492-e8f19539b94c.jpeg?w=190,Zhirafa50
"Asus PRIME B650M-A II-CSM матична плоча, Micro ATX, DDR5, PCIe 5.0, црна", ,9690, , ,https://gjirafa50.mk/plake-ame-asus-prime-b650m-a-ii-csm-micro-atx-ddr5-pcie-50-e-zeze,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/1aac3863-9af9-4851-9e4c-adca5cb9490b/1aac3863-9af9-4851-9e4c-adca5cb9490b.jpeg?w=190,Zhirafa50
"ASRock A620I LIGHTNING WIFI матична плоча, Wi-Fi 6E, LAN 2,5 Gb/s, RGB, црна",ASRock,12590, , ,https://gjirafa50.mk/pllake-ame-asrock-a620i-lightning-wifi-wi-fi-6e-25-gbs-lan-rgb-e-zeze-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e70ff225-a9b7-4d4b-be24-b693fc064066/e70ff225-a9b7-4d4b-be24-b693fc064066.jpeg?w=190,Zhirafa50
ASRock SPC741D8-2L2T/BCM CEB,ASRock,73990, , ,https://gjirafa50.mk/pllake-ame-asrock-spc741d8-2l2tbcm-ceb,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/daa624f2-5082-49c6-87f3-30742335c987/daa624f2-5082-49c6-87f3-30742335c987.jpeg?w=190,Zhirafa50
Pllakë Amë Asus P13R-M Intel C262 LGA 1700 micro ATX,Intel,29990, , ,https://gjirafa50.mk/pllake-ame-asus-p13r-m-intel-c262-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a784a2b7-690e-4b81-8a0e-01e97e2bbaba/a784a2b7-690e-4b81-8a0e-01e97e2bbaba.jpeg?w=190,Zhirafa50
"ASRock Z790 TAICHI, 128GB",ASRock,29990, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-taichi-128gb,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/c037eec6-607e-4be4-a1cf-dea7a227acea/c037eec6-607e-4be4-a1cf-dea7a227acea.jpeg?w=190,Zhirafa50
Asus ROG STRIX Z790-H GAMING WIFI, ,18990, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-h-gaming-wifi,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/dbcc8e48-9e30-478e-80f6-19e0a2c54382/dbcc8e48-9e30-478e-80f6-19e0a2c54382.jpeg?w=190,Zhirafa50
Pllakë Amë Gigabyte TRX50 AI TOP,Gigabyte,84090, , ,https://gjirafa50.mk/pllake-ame-gigabyte-trx50-ai-top,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/a564f24a-0006-4b55-afd4-17ef758f951b/a564f24a-0006-4b55-afd4-17ef758f951b.jpeg?w=190,Zhirafa50
"Nzxt N7-Z790, e bardhë", ,19990, , ,https://gjirafa50.mk/pllake-ame-nzxt-n7-z790-e-bardhe,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5e1f9404-e738-48de-a5b3-1a557e9217ce/5e1f9404-e738-48de-a5b3-1a557e9217ce.jpeg?w=190,Zhirafa50
Asus WS Intel C422,Intel,51490, , ,https://gjirafa50.mk/pllake-ame-asus-ws-intel-c422,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6d3c0461-8e86-412f-bc8a-791232d08365/6d3c0461-8e86-412f-bc8a-791232d08365.jpeg?w=190,Zhirafa50
Gigabyte B760M D3HP DDR4,Gigabyte,7290, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b760m-d3hp-ddr4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/2ad1d675-44fd-45e5-92ad-6545b5b34f85/2ad1d675-44fd-45e5-92ad-6545b5b34f85.jpeg?w=190,Zhirafa50
ASRock B760M PG LIGHTNING,ASRock,7490, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-pg-lightning,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/477456da-c12c-4fde-a0f7-da28901434cf/477456da-c12c-4fde-a0f7-da28901434cf.jpeg?w=190,Zhirafa50
Pllakë Amë ASRock Z790 PRO RS WiFi,ASRock,16490, , ,https://gjirafa50.mk/pllake-ame-asrock-z790-pro-rs-wifi,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/98049f4f-bf1d-42fb-8bc0-253f66ffd301/98049f4f-bf1d-42fb-8bc0-253f66ffd301.jpeg?w=190,Zhirafa50
Asrock X470D4U2 micro-ATX, ,27990, , ,https://gjirafa50.mk/pllake-ame-asrock-x470d4u2-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/86287c5d-0840-439c-a0ee-d0cd0da92dff/86287c5d-0840-439c-a0ee-d0cd0da92dff.jpeg?w=190,Zhirafa50
Pllakë Amë Asus PRO WS W790-ACE, ,77690, , ,https://gjirafa50.mk/pllake-ame-asus-pro-ws-w790-ace,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9c7888d2-94f4-4ada-97a2-41251aa84243/9c7888d2-94f4-4ada-97a2-41251aa84243.jpeg?w=190,Zhirafa50
"MSI MAG B760M MORTAR WIFI II, Micro ATX, Intel B760, DDR5",MSI,17190, , ,https://gjirafa50.mk/pllake-ame-msi-mag-b760m-mortar-wifi-ii-micro-atx-intel-b760-ddr5,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/b7b7e29f-d6a0-4181-9bbe-1e57a01fb8ed/b7b7e29f-d6a0-4181-9bbe-1e57a01fb8ed.jpeg?w=190,Zhirafa50
ASRock J5040-ITX,ASRock,9890, , ,https://gjirafa50.mk/pllake-ame-asrock-j5040-itx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/bc00d2ec-ac27-4c47-af33-986a1ccdb636/bc00d2ec-ac27-4c47-af33-986a1ccdb636.jpeg?w=190,Zhirafa50
"Asus TUF GAMING B760M-BTF WIFI, e zezë", ,14990, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b760m-btf-wifi-e-zeze,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/ea05f46b-3dfe-4fd3-839d-caf2925c9509/ea05f46b-3dfe-4fd3-839d-caf2925c9509.jpeg?w=190,Zhirafa50
"Gigabyte B550M AORUS ELITE AX, AMD B550, Socket AM4, 4 slota, Bluetooth, Wi-Fi 6, Micro ATX",Gigabyte,12990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-b550m-aorus-elite-ax-amd-b550-socket-am4-4-slota-bluetooth-wi-fi-6-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/bf00a844-a32c-44b0-9c6c-515a4ed054bd/bf00a844-a32c-44b0-9c6c-515a4ed054bd.jpeg?w=190,Zhirafa50
Asus Prime B660M-A D4-CSM, ,9090, , ,https://gjirafa50.mk/pllake-ame-asus-prime-b660m-a-d4-csm,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/5d2f9969-e45e-4c53-8df8-351698062897/5d2f9969-e45e-4c53-8df8-351698062897.jpeg?w=190,Zhirafa50
"Gigabyte MS03-CE0 ATX, Socket 4677",Gigabyte,113990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-ms03-ce0-atx-socket-4677,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/4b83fbe3-03dd-4791-a15c-a8226e6c1cb6/4b83fbe3-03dd-4791-a15c-a8226e6c1cb6.jpeg?w=190,Zhirafa50
Asus PRO B650M-CT-CSM, ,16190, , ,https://gjirafa50.mk/pllake-ame-asus-pro-b650m-ct-csm,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/9eb3976e-8c6a-41e9-92e0-1c15ef76c283/9eb3976e-8c6a-41e9-92e0-1c15ef76c283.jpeg?w=190,Zhirafa50
Gigabyte Q670M D3H,Gigabyte,13990, , ,https://gjirafa50.mk/pllake-ame-gigabyte-q670m-d3h,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/d8954547-3788-4e86-a4c4-442f0807dede/d8954547-3788-4e86-a4c4-442f0807dede.jpeg?w=190,Zhirafa50
"Gigabyte Z790 AORUS TACHYON X, Intel Z790, Socket 1700, 4 slota, Wi-Fi 6, ATX",Gigabyte,30390, , ,https://gjirafa50.mk/pllake-ame-gigabyte-z790-aorus-tachyon-x-intel-z790-socket-1700-4-slota-wi-fi-6-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/752e3ce9-4715-411a-ac57-e16db5f6a307/752e3ce9-4715-411a-ac57-e16db5f6a307.jpeg?w=190,Zhirafa50
Pllakë Amë ASRock B660M PRO RS,ASRock,12290, , ,https://gjirafa50.mk/pllake-ame-asrock-b660m-pro-rs,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/cf6660b8-f726-45e6-88d1-6c89fd0f4106/cf6660b8-f726-45e6-88d1-6c89fd0f4106.jpeg?w=190,Zhirafa50
ASUS ROG STRIX Z790-I GAMING WIFI - Intel Z790,ASUS,31390, , ,https://gjirafa50.mk/pllake-ame-asus-rog-strix-z790-i-gaming-wifi-intel-z790-3,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/3d71b2f8-f532-433d-bd13-aa2fcbc12c63/3d71b2f8-f532-433d-bd13-aa2fcbc12c63.jpeg?w=190,Zhirafa50
ASRock B760M-H2/M.2,ASRock,7590, , ,https://gjirafa50.mk/pllake-ame-asrock-b760m-h2m2-2,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/69e8dace-9a8c-4a73-ad02-3b0003253416/69e8dace-9a8c-4a73-ad02-3b0003253416.jpeg?w=190,Zhirafa50
Pllaka amë MSI A520M-A PRO,MSI,4590, , ,https://gjirafa50.mk/pllaka-ame-msi-a520m-a-pro,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/e7e7b0e2-21cb-4051-b92e-c528252a5f19/e7e7b0e2-21cb-4051-b92e-c528252a5f19.jpeg?w=190,Zhirafa50
MSI PRO B650M-P - AMD B650,MSI,7690, , ,https://gjirafa50.mk/pllake-ame-msi-pro-b650m-p-4,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/6ccd25cf-51ae-4809-b9ab-a0c122a9b018/6ccd25cf-51ae-4809-b9ab-a0c122a9b018.jpeg?w=190,Zhirafa50
ASUS PRIME H510M-K R2.0 Intel H510 LGA 1200 (Socket H5) micro ATX,ASUS,5490, , ,https://gjirafa50.mk/pllake-ame-asus-prime-h510m-k-r20-intel-h510-lga-1200-socket-h5-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/617404cb-c6ac-48dc-a36e-e5c12e420ac6/617404cb-c6ac-48dc-a36e-e5c12e420ac6.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B760-Plus WiFi Intel B760 LGA 1700 ATX,ASUS,11790, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b760-plus-wifi-intel-b760-lga-1700-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/8f1b588b-b59a-4fef-b8f0-5092cc8291f6/8f1b588b-b59a-4fef-b8f0-5092cc8291f6.jpeg?w=190,Zhirafa50
ASUS TUF Gaming B760M-PLUS WiFi II Intel B760 LGA 1700 micro ATX,ASUS,14090, , ,https://gjirafa50.mk/pllake-ame-asus-tuf-gaming-b760m-plus-wifi-ii-intel-b760-lga-1700-micro-atx,Motherboard, ,https://iqq6kf0xmf.gjirafa.net/images/fc78ee5e-25e8-44ad-bbeb-cc9f68e3a62d/fc78ee5e-25e8-44ad-bbeb-cc9f68e3a62d.jpeg?w=190,Zhirafa50
